Phrase,Match,Similiarity
forecasted insurance premium penetration country trend compare peers ?,big airlines industry China ?,0.048084915
forecasted insurance premium penetration country trend compare peers ?,main driver growth automobile industry Europe ?,0.007121725
forecasted insurance premium penetration country trend compare peers ?,ROE Indian market ?,0.19206938
forecasted insurance premium penetration country trend compare peers ?,Kdo je nejv ? tí konkurent ? eské Poji ? ovny ?,0.015583588
forecasted insurance premium penetration country trend compare peers ?,profitable airports ?,0.16655245
forecasted insurance premium penetration country trend compare peers ?,Give detailed breakup income expenses South-East Asia,0.044562288
forecasted insurance premium penetration country trend compare peers ?,detailed income statement breakdown Axa ?,0.117653236
forecasted insurance premium penetration country trend compare peers ?,country Europe going grow 2020 ?,0.04120509
forecasted insurance premium penetration country trend compare peers ?,airline industry performing globally ?,0.0692728
forecasted insurance premium penetration country trend compare peers ?,prominent legal cases ?,0.01351665
forecasted insurance premium penetration country trend compare peers ?,Show oil rigs world,0.040625554
forecasted insurance premium penetration country trend compare peers ?,profits clocked Cholamandalam 2020 ?,0.1344831
forecasted insurance premium penetration country trend compare peers ?,prominent bankruptcies 2020 ?,0.01351665
forecasted insurance premium penetration country trend compare peers ?,Lloyd 's syndicates owns maximum number assets ?,-0.021189556
forecasted insurance premium penetration country trend compare peers ?,company compares peers ?,0.06866444
forecasted insurance premium penetration country trend compare peers ?,many passengers carried ?,0.041001543
forecasted insurance premium penetration country trend compare peers ?,total losses companies country non life market ?,0.2935013
forecasted insurance premium penetration country trend compare peers ?,much money Lloyd 's London make last year ?,0.11161242
forecasted insurance premium penetration country trend compare peers ?,Calendar year COR versus Accident year COR Lloyd 's ?,0.18130079
forecasted insurance premium penetration country trend compare peers ?,profitable insurance company India,0.16655245
forecasted insurance premium penetration country trend compare peers ?,complete profile top oil rigs ?,0.12045788
forecasted insurance premium penetration country trend compare peers ?,premiums market share top 5 companies India ?,0.1402809
forecasted insurance premium penetration country trend compare peers ?,risks motor insurance segment India ?,0.15048945
forecasted insurance premium penetration country trend compare peers ?,impacted airline industry 2020 ?,0.30172226
forecasted insurance premium penetration country trend compare peers ?,forecasted insurance premium penetration country trend compare peers ?,1.0
forecasted insurance premium penetration country trend compare peers ?,"profit margins airlines industry years , regions ?",0.17781068
forecasted insurance premium penetration country trend compare peers ?,oil industry perform Brazil ?,0.14251974
"profit margins airlines industry years , regions ?",much premiums grown compared claims India ?,0.0985221
"profit margins airlines industry years , regions ?",biggest acquisitions 2020 ?,0.15998337
"profit margins airlines industry years , regions ?",share price Qantas ?,0.3893928
"profit margins airlines industry years , regions ?",main distribution channels India ?,0.031751316
"profit margins airlines industry years , regions ?",economic profit country compare others ?,0.252374
"profit margins airlines industry years , regions ?",top airports ?,0.01570554
"profit margins airlines industry years , regions ?",many fatal air accidents till date ?,0.050722525
"profit margins airlines industry years , regions ?",fleet Airbus ?,0.08411959
"profit margins airlines industry years , regions ?",List key performance indicators AXA ?,0.071077056
"profit margins airlines industry years , regions ?",company general information ?,0.34775913
"profit margins airlines industry years , regions ?",best performing insurance firms India ?,0.0021226592
"profit margins airlines industry years , regions ?",premiums earned Indian insurance industry 2020 ?,0.27448738
"profit margins airlines industry years , regions ?",premiums break lines business India ?,0.27448738
"profit margins airlines industry years , regions ?",aircrafts manufactured Boeing ?,0.09364207
"profit margins airlines industry years , regions ?",Insurance premiums market Country,0.080925494
"profit margins airlines industry years , regions ?",Mergers among airline companies ?,0.042859428
"profit margins airlines industry years , regions ?",demand potential India insurance ?,0.2991994
"profit margins airlines industry years , regions ?",Airlines profitability Brazil ?,0.07967902
"profit margins airlines industry years , regions ?",Details Aban Abraham oil rig ?,0.025903286
"profit margins airlines industry years , regions ?",world premium penetration 2020,0.11528288
"profit margins airlines industry years , regions ?",flow air traffic North America ?,0.033436377
"profit margins airlines industry years , regions ?",Brazilian insurance market perform case sluggish economic scenario ?,0.07893725
"profit margins airlines industry years , regions ?",capacity movement airline companies years ?,0.16164438
"profit margins airlines industry years , regions ?",big airlines industry China ?,0.10342009
"profit margins airlines industry years , regions ?",main driver growth automobile industry Europe ?,0.031751316
"profit margins airlines industry years , regions ?",ROE Indian market ?,0.2779506
"profit margins airlines industry years , regions ?",Kdo je nejv ? tí konkurent ? eské Poji ? ovny ?,0.019318543
"profit margins airlines industry years , regions ?",profitable airports ?,0.49974552
"profit margins airlines industry years , regions ?",Give detailed breakup income expenses South-East Asia,0.014337336
"profit margins airlines industry years , regions ?",detailed income statement breakdown Axa ?,0.04325404
"profit margins airlines industry years , regions ?",country Europe going grow 2020 ?,0.08500035
"profit margins airlines industry years , regions ?",airline industry performing globally ?,0.1082861
"profit margins airlines industry years , regions ?",prominent legal cases ?,0.028890502
"profit margins airlines industry years , regions ?",Show oil rigs world,0.013636152
"profit margins airlines industry years , regions ?",profits clocked Cholamandalam 2020 ?,0.8020026
"profit margins airlines industry years , regions ?",prominent bankruptcies 2020 ?,0.028890502
"profit margins airlines industry years , regions ?",Lloyd 's syndicates owns maximum number assets ?,0.060241815
"profit margins airlines industry years , regions ?",company compares peers ?,0.34775913
"profit margins airlines industry years , regions ?",many passengers carried ?,0.050722525
"profit margins airlines industry years , regions ?",total losses companies country non life market ?,0.091561966
"profit margins airlines industry years , regions ?",much money Lloyd 's London make last year ?,0.0985221
"profit margins airlines industry years , regions ?",Calendar year COR versus Accident year COR Lloyd 's ?,0.104006186
"profit margins airlines industry years , regions ?",profitable insurance company India,0.49974552
"profit margins airlines industry years , regions ?",complete profile top oil rigs ?,0.0075449487
"profit margins airlines industry years , regions ?",premiums market share top 5 companies India ?,0.27448738
"profit margins airlines industry years , regions ?",risks motor insurance segment India ?,0.1577385
"profit margins airlines industry years , regions ?",impacted airline industry 2020 ?,0.13849792
"profit margins airlines industry years , regions ?",forecasted insurance premium penetration country trend compare peers ?,0.17781068
"profit margins airlines industry years , regions ?","profit margins airlines industry years , regions ?",1.0
"profit margins airlines industry years , regions ?",oil industry perform Brazil ?,0.15906236
oil industry perform Brazil ?,much premiums grown compared claims India ?,0.11332087
oil industry perform Brazil ?,biggest acquisitions 2020 ?,0.104454346
oil industry perform Brazil ?,share price Qantas ?,0.098302364
oil industry perform Brazil ?,main distribution channels India ?,0.05969651
oil industry perform Brazil ?,economic profit country compare others ?,0.28961885
oil industry perform Brazil ?,top airports ?,0.085093364
oil industry perform Brazil ?,many fatal air accidents till date ?,0.08435431
